Country Name,Country Code,Indicator Name,Indicator Code,year,value
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1961,14248303793.24
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1961,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1961,1680859514.11965
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1961,316870410350.502
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1961,32690862791.4598
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1961,5983900493.16006
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1961,116987784.913739
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1961,67461644222.0352
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1961,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1961,167637907.122782
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1961,77741965703.3544
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1961,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1961,1309859154.92958
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1961,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1961,
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1961,4961399303.48393
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1961,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1961,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1961,1076699900.0
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1961,185849535.376162
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1961,1165571615004.35
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1961,1383681651.13776
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1961,356200000.0
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1961,20466946573.6775
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1961,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1961,271066000.0
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1961,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1961,322098726641.683
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1961,369197803239.249
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1961,44012577180.4322
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1961,13173849239.2351
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1961,
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1961,31781533969.1433
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1961,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1961,39232435784.0358
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1961,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1961,2151772979.96956
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1961,4426949094.8403
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1961,1671960964.51025
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1961,257703244.559997
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1961,3687339031.64548
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1961,46542216714.6155
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1961,748043500.7826
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1961,57266758179.5883
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1961,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1961,792959472.816211
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1961,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1961,
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1961,12483302.125078
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1961,2417628736.52655
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1961,
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1961,
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1961,
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1961,183920899.999999
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1961,443905611.553694
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1961,27210618722.562
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1961,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1961,1444327731.09244
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1961,90186836256.72
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1961,278866906709.625
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1961,35699985.7200057
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1961,215773982350.569
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1961,710163719.406917
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1961,
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1961,
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1961,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1961,2025693539.55842
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1961,
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1961,699161944.558097
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1961,
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1961,14160000000.0
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1961,
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1961,267466073756.102
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1961,
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1961,
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1961,605581577.287066
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1961,16859956000.5772
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1961,
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1961,
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1961,159213430.245265
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1961,191757729.413883
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1961,
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1961,1901856122.72231
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1961,603067753167.857
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1961,
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1961,
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1961,485785230.978987
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1961,4467287893.08484
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1961,
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1961,14578381187.725
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1961,5669689210.3186
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1961,531959561.62226
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1961,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1961,5721995118.28133
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1961,1131861094329.99
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1961,4118647627.04746
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1961,599026300.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1961,
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1961,8171194424.94498
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1961,
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1961,244832039.173126
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1961,
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1961,23330571460.5018
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1961,1865100000.0
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1961,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1961,3573719084.53354
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1961,322053713.158731
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1961,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1961,1103925640984.15
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1961,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1961,
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1961,
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1961,122000016.0
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1961,50467431650.1016
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1961,1920811284.1344
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1961,1223563218.3908
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1961,1058975256.97025
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1961,764629788.123689
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1961,327979248.366013
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1961,
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1961,191659914.376034
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1961,34977868084.0242
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1961,34987537580.4187
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1961,
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1961,107700000.0
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1961,
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1961,
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1961,17354781170.8613
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1961,43026042.7895829
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1961,11592023.7636487
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1961,945244992.212903
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1961,333975336.110722
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1961,71080358604.4632
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1961,
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1961,178497098.26394
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1961,3034037810.96795
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1961,
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1961,
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1961,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1961,16704026753.4456
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1961,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1961,50467431650.1016
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1961,34987537580.4188
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1961,584961208.656595
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1961,866155428.571429
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,1961,7988888888.88889
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1961,
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1961,2826179031.25387
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1961,441524109.014675
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1961,168982532613.973
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1961,1600000000.0
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1961,561940310344.828
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1961,
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1961,13999965.0000875
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1961,8067267030.61863
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1961,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1961,
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1961,
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1961,1439319473881.01
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1961,
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1961,
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1961,
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1961,9225996309.60148
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1961,696285714.285714
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1961,1096646600.0
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1962,
Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD,1962,23702472100.0023
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1962,
Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD,1962,13606829296.9535
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1962,
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1962,
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1962,
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1962,
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1962,
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1962,
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1962,19922563187.6101
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1962,7823686765.35079
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1962,213500006.0
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1962,13436827166.5187
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1962,236434954.038578
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1962,379567099.249422
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1962,5081413541.66667
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1962,
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1962,
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1962,212254901.960784
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1962,
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1962,
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1962,31857591.8575919
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1962,94149984.3083359
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1962,443916666.666667
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1962,88782065.452366
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1962,
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1962,
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1962,35644956.6430429
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1962,124482773.83306
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1962,42336211555.8268
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1962,12989649694.2812
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1962,
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1962,5631285444.2344
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1962,47209186415.3555
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1962,645284473.733691
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1962,694247864.3789
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1962,
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1962,166521239.650243
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1962,4955538218.81618
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1962,
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1962,479180824.348506
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1962,751070761.914507
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1962,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1962,
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1962,105508875286.241
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1962,
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1962,7953274451.78194
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1962,824100000.0
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1962,2001444543.91885
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1962,64897470661.6991
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1962,144189887717.611
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1962,162135298445.562
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1962,513219975664.419
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1962,1518207703.89016
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1962,
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1962,309682844045.604
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1962,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1962,16621504913.3918
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1962,
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1962,1747566307.13633
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1962,350221814291.119
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1962,35607386321.4119
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1962,6407225035.04429
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1962,122906434.957814
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1962,75607529809.9288
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1962,
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1962,182796536.266025
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1962,81247564156.8246
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1962,
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1962,1390140845.07042
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1962,
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1962,
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1962,9122751.45318345
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1962,5213043168.0939
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1962,
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1962,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1962,1143600000.0
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1962,194949512.626218
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1962,1260544911051.24
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1962,1612346412.26475
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1962,387750000.0
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1962,21702560908.2064
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1962,
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1962,281896800.0
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1962,
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1962,327041835204.808
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1962,377767061032.329
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1962,46765307423.1175
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1962,14087733811.1743
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1962,
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1962,33656896744.694
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1962,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1962,42161481858.0819
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1962,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1962,2329372971.89171
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1962,4693566416.48346
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1962,1784174541.48304
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1962,289200704.382542
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1962,2949160176.72983
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1962,52293346804.6254
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1962,777727688.908924
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1962,
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1962,64987857541.6256
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1962,
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1962,868111400.75544
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1962,
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1962,
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1962,
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1962,12541635.3125784
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1962,2814615384.61538
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1962,1828107502.79955
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1962,
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1962,
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1962,
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1962,191861799.999999
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1962,619725784.734482
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1962,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1962,
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1962,28791232467.255
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1962,
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1962,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1962,1434156378.60082
